"ppgID","poemID","pageID"
37649,24068,16572
37650,24068,16573
37651,24069,16573
37652,24070,16573
37653,24071,16573
37654,24072,16573
37655,24072,16574
37656,24073,16574
37657,24074,16574
37658,24075,16574
37659,24075,16575
37660,24076,16575
37661,24077,16575
37662,24078,16575
37663,24078,16576
37664,24079,16576
37665,24080,16577
37666,24081,16577
37667,24082,16577
37668,24082,16578
37669,24083,16578
37670,24084,16578
37671,24085,16579
37672,24086,16579
37673,24087,16579
37675,24089,16580
37676,24090,16580
37677,24091,16580
37678,24091,16581
37679,24092,16581
37680,24093,16582
37681,24094,16582
37682,24095,16582
37683,24096,16582
37684,24096,16583
37685,24097,16583
37686,24097,16584
37687,24098,16584
37688,24099,16584
37689,24100,16585
37690,24101,16585
37691,24102,16585
37692,24102,16586
37693,24103,16586
37694,24103,16587
37696,24104,16587
37697,24104,16588
37698,24105,16588
37699,24105,16589
37700,24106,16589
37701,24107,16590
37702,24107,16591
37703,24107,16592
37704,24107,16595
37705,24107,16594
37706,24107,16593
37707,24108,13665
37708,24109,13665
37709,24110,13665
37710,24110,13666
37711,24111,13666
37712,24112,13666
37713,24112,13667
37714,24113,13667
37715,24113,13668
37716,24114,13668
37717,24115,13668
37718,24115,13669
37719,24116,13669
37720,24117,13669
37721,24117,13670
37722,24118,13670
37723,24118,13671
37724,24119,13671
37725,24120,13671
37726,24121,13672
37727,24122,13672
37728,24123,13672
37729,24123,13673
37730,24124,13673
37731,24125,13673
37732,24125,13674
37733,24126,13674
37734,24126,13675
37735,24127,13675
37736,24127,13676
37739,24129,16596
37738,24128,13658
37740,24130,16596
37741,24130,16597
37742,24131,16597
37743,24132,16597
37744,24133,16597
37745,24133,16598
37746,24134,16598
37747,24135,16598
37748,24135,16599
37749,24136,16599
37750,24136,16600
37751,24137,16600
37752,24138,16600
37754,24139,16601
37755,24140,16601
37756,24140,16602
37757,24141,16602
37758,24142,16602
37759,24142,16603
37760,24143,16603
37761,24144,16603
37762,24144,16604
37763,24145,16604
37764,24146,16604
37765,24146,16605
37766,24147,16605
37767,24148,16605
37768,24149,16606
37769,24150,16606
37770,24150,16607
37771,24151,16607
37772,24152,16607
37773,24152,16608
37774,24153,16608
37775,24154,16608
37776,24154,16609
37777,24155,16609
37778,24156,16609
37779,24157,16610
37780,24158,16610
37781,24159,16610
37782,24159,16611
37783,24160,16611
37784,24161,16611
37785,24161,16612
37786,24162,16612
37787,24163,16612
37788,24163,16613
37789,24164,16613
37790,24165,16613
37791,24165,16614
37792,24166,16614
37793,24167,16614
37794,24167,16615
37795,24168,16615
37796,24169,16615
37797,24169,16616
37798,24170,16616
37799,24170,16617
37800,24170,16618
37801,24171,16618
37802,24172,16618
37803,24172,16619
37804,24173,16619
37805,24174,16619
37806,24175,16620
37807,24176,16620
37808,24177,16621
37809,24178,16621
37810,24179,16621
37811,24179,16622
37812,24180,16622
37813,24180,16623
38680,24630,13602
37815,24182,12852
37816,24182,13411
37817,24183,13411
37818,24184,13411
37819,18228,13412
37820,24184,13412
37821,24183,13412
37822,18230,13413
37823,18232,13414
37824,18236,13415
157293,93706,73842
37827,18238,13416
37830,24186,13417
37831,24187,13417
37832,24186,13418
37833,24187,13418
37834,24188,13418
37836,24189,13420
37837,18252,13421
37838,24190,13420
37839,24191,13420
37840,24192,13420
37841,24191,13421
37842,24192,13421
37843,24190,13421
37844,18254,13422
37845,24193,13421
37846,24194,13421
37847,24195,13421
37848,24196,13421
37849,24196,13422
37850,24195,13422
37851,24193,13422
37852,24194,13422
37854,18260,13422
37856,18262,13423
37857,24197,13424
37858,24198,13424
37859,24197,13425
37860,24198,13425
37861,24199,13424
37862,24199,13425
40958,26280,3230
37864,24200,13425
37865,24200,13426
37895,24201,13431
37899,24202,13434
37903,24203,13436
37869,24204,13425
37870,24204,13426
37871,24205,13425
37872,24205,13426
37873,24206,13425
37874,24206,13426
37875,24207,13425
37876,24208,13425
37877,24207,13426
37878,24208,13426
37879,24209,13425
37880,24209,13426
37881,24210,13425
37882,24210,13426
37883,24211,13425
37884,24211,13426
37885,18270,13427
37887,24212,13428
37888,24212,13427
37889,24213,13428
37890,18276,13429
37891,24213,13429
37892,18280,13430
37893,18281,13429
37894,18285,13430
37896,24201,13432
37897,18289,13431
37898,18293,13432
37900,24202,13435
37901,24214,13435
37902,24215,13435
37905,24217,13437
37906,24218,13437
37907,24219,13437
37908,24220,13437
37909,24221,13437
37910,24218,13438
37911,24219,13438
37912,24220,13438
37913,24221,13438
37914,18313,13438
37915,18314,13440
37916,24222,13441
37917,18319,13440
37918,24222,13440
37920,24224,13442
37921,18323,13441
37922,24223,13441
37923,24224,13441
37924,24225,13442
37925,18324,13443
37926,24225,13443
37927,18328,13444
37929,24227,13444
37930,24228,13444
37931,24229,13444
37932,24228,13445
37933,24229,13445
37934,24230,13445
37935,24230,13444
37936,24231,13445
37937,18344,13447
37939,18352,13448
37940,24232,13447
37941,24233,13447
37942,24234,13447
37943,24235,13447
37944,24236,13447
37945,24237,13447
37946,24238,13447
37947,24239,13447
37948,24240,13447
37949,24241,13447
37950,24232,13448
37951,24233,13448
37952,24234,13448
37953,24235,13448
37954,24236,13448
37955,24237,13448
37956,24238,13448
37957,24239,13448
37958,24240,13448
37959,24241,13448
37960,24242,13447
37961,24243,13447
37962,24244,13447
37963,24245,13447
37964,24246,13447
37965,24247,13447
37966,24248,13447
37967,24249,13447
37968,24250,13447
37969,24251,13447
37970,24252,13447
37971,24242,13448
37972,24243,13448
37973,24244,13448
37974,24245,13448
37975,24246,13448
37976,24247,13448
37977,24248,13448
37978,24249,13448
37979,24250,13448
37980,24251,13448
37981,24253,13448
37982,24254,13448
37983,24255,13448
37984,24252,13448
37985,24253,13447
37986,24254,13447
37987,24255,13447
37988,24256,13449
37989,24257,13449
37990,24258,13449
37991,24259,13469
37992,18379,13450
37993,24259,13450
37994,24260,13450
37995,24261,13450
37996,24262,13450
37997,24263,13450
37998,18383,13451
37999,24263,13451
38000,24264,13451
38001,24265,13451
38002,24266,13451
38003,24265,13452
38004,24266,13452
38005,24267,13452
38006,24268,13453
38007,24269,13453
38008,24270,13453
38009,24271,13453
38010,24272,13453
38011,18392,13452
38012,24268,13452
38013,24269,13452
38014,24270,13452
38015,24271,13452
38016,24272,13452
38017,24273,13453
38018,18393,13454
38019,24273,13454
38020,24274,13454
38021,24275,13454
38022,24276,13454
38023,24277,13454
38024,24274,13455
38025,24275,13455
38026,24276,13455
38027,24277,13455
38028,24278,13455
38029,24279,13455
38030,24280,13455
38031,24281,13455
38032,24282,13455
38033,24283,13455
38034,24284,13456
38035,24285,13456
38036,24286,13456
38037,18402,13455
38038,24284,13455
38039,24285,13455
38040,24286,13455
38041,24287,13457
38042,24288,13457
38043,24289,13457
38044,18406,13456
38045,24287,13456
38046,24288,13456
38047,24289,13456
38048,24290,13457
38049,18407,13458
38050,24291,13457
38051,24290,13458
38052,24291,13458
38053,24292,13458
38054,24293,13459
38055,24294,13459
38056,24295,13459
38057,18412,13458
38058,24293,13458
38059,24294,13458
38060,24295,13458
38061,24296,13459
38062,24297,13459
38063,24298,13460
38064,24299,13460
38065,24300,13460
38066,24301,13460
38067,18416,13459
38068,24298,13459
38069,24299,13459
38070,24300,13459
38071,24301,13459
38072,24302,13460
38073,24303,13460
38074,24304,13460
38075,24305,13461
38076,24306,13461
38077,24307,13461
38078,24308,13461
38079,24309,13461
38080,24310,13461
38081,24311,13461
38082,18421,13462
38083,24307,13462
38084,24308,13462
38085,24309,13462
38086,24310,13462
38087,24311,13462
38088,24312,13462
38089,24313,13462
38090,24314,13462
38091,24315,13462
38092,24316,13462
38093,24317,13462
38094,24318,13462
38095,24317,13463
38096,24318,13463
38097,24316,13463
38098,24315,13463
38099,24319,13463
38100,24320,13463
38101,24321,13463
38102,18426,13464
38103,18427,13464
38104,24319,13464
38105,24320,13464
38106,24321,13464
38107,24322,13464
38108,24323,13464
38109,18428,13465
38110,18429,13465
38111,24322,13465
38112,24323,13465
38113,24324,13465
38114,24325,13465
38115,24326,13465
38116,24327,13465
38117,24328,13465
38118,24329,13465
38119,24330,13465
38120,24331,13465
38121,18433,13466
38122,24329,13466
38123,24330,13466
38124,24331,13466
38125,24332,13466
38126,24333,13466
38127,24334,13466
38128,24335,13466
38129,24336,13466
38130,24337,13466
38131,24338,13466
38132,24339,13466
38133,24340,13466
38134,18437,13467
38135,24335,13467
38136,24336,13467
38137,24337,13467
38138,24338,13467
38139,24339,13467
38140,24340,13467
38141,24341,13468
38143,24342,13468
38144,24343,13468
38145,24344,13468
38146,24345,13468
38147,24346,13468
38148,24347,13468
38149,24348,13468
38150,18443,13470
38151,24342,13470
38152,24343,13470
38153,24344,13470
76082,48176,31871
38155,24346,13470
38156,24347,13470
38157,24348,13470
38158,24349,13470
38159,24350,13470
38160,24351,13470
38161,24352,13470
38162,24353,13470
38163,24349,13471
38164,24350,13471
38165,24351,13471
38166,24352,13471
38167,24353,13471
38168,24354,13471
38169,24355,13471
38170,24356,13471
38171,18448,13472
38172,18477,13472
38173,24354,13472
38174,24355,13472
38175,24356,13472
38176,24357,13472
38177,24358,13472
38178,24359,13472
38179,24360,12853
38180,24361,13565
38181,24362,13565
38182,24363,13565
38183,24364,13565
38184,18484,12853
38185,24361,12853
38186,24362,12853
38187,24363,12853
38188,24364,12853
38189,24365,13565
38190,24366,13565
38191,24367,13565
38192,24368,13565
38193,24369,13565
38194,18487,13566
38195,24365,13566
38196,24366,13566
38197,24367,13566
38198,24368,13566
38199,24369,13566
38200,24370,13566
38201,24371,13566
38202,24372,13566
38203,18491,13567
38204,24370,13567
38205,24371,13567
38206,24372,13567
38207,24373,13567
38208,24374,13567
38209,24375,13567
38210,24376,13567
38211,24377,13567
38212,18497,13567
38213,24378,13568
38214,24379,13569
38215,24380,13569
38216,24381,13569
38217,24382,13569
38218,24383,13569
38219,18502,13570
38221,24385,13570
38222,24386,13571
38223,24387,13571
38224,24388,13571
38225,24389,13571
38226,24389,13570
38227,24388,13570
38228,24387,13570
38229,24386,13570
38230,18507,13570
38231,18506,13571
38232,24390,13571
38233,24391,13571
38234,24392,13571
38235,24393,13571
38236,24394,13571
38237,24395,13572
38238,24396,13572
38239,24397,13572
38240,24398,13572
38241,24399,13572
38242,24400,13572
38243,24401,13572
38244,24402,13572
38245,24403,13572
38246,24404,13572
38247,18512,13573
38248,24400,13573
38249,24401,13573
38250,24402,13573
38251,24403,13573
38252,24404,13573
38253,24405,13573
38254,24406,13573
38255,24407,13573
38256,24408,13574
38257,24409,13574
38258,24410,13574
38259,24411,13574
38260,24412,13574
38261,24413,13574
38262,24414,13574
38263,24415,13574
38264,18517,13573
38265,24413,13573
38266,24408,13573
38267,24409,13573
38268,24414,13573
38269,24410,13573
38270,24415,13573
38271,24411,13573
38272,24412,13573
38273,24416,13574
38274,24417,13574
38275,24418,13574
38276,24419,13574
38277,24420,13574
38278,24421,13574
38279,24422,13574
38280,18518,13575
38281,24416,13575
38282,24417,13575
38283,24418,13575
38284,24419,13575
38285,24420,13575
38286,24421,13575
38287,24422,13575
38288,24423,13575
38289,24424,13576
38290,24425,13576
38291,24426,13576
38292,24427,13576
38293,18523,13575
38294,24424,13575
38295,24425,13575
38296,24426,13575
38297,24427,13575
38298,24428,13576
38299,24429,13576
38300,24430,13576
38301,24431,13577
38302,24432,13577
38303,24433,13577
38304,24434,13577
38305,24435,13577
38306,24436,13577
38307,24437,13577
38308,24438,13577
38309,24439,13577
38310,18535,13578
38311,24435,13578
38312,24436,13578
38313,24437,13578
38314,24438,13578
38315,24439,13578
38316,24440,13578
38317,24441,13578
38318,24442,13578
38319,24443,13578
38320,24444,13578
38321,24445,13578
38322,24446,13579
38323,24447,13579
38324,24448,13579
38325,24449,13579
38326,24446,13578
38327,24447,13578
38328,24448,13578
38329,24449,13578
38330,18539,13579
38331,24450,13579
38332,24451,13579
38333,18543,13580
38334,24451,13580
38335,24450,13580
38336,24452,13580
38337,24453,13580
38338,24454,13580
38339,24455,13580
38340,24456,13580
38341,24457,13581
38342,24458,13581
38343,24459,13581
38344,24460,13581
38345,24461,13581
38346,24462,13581
38347,24463,13582
38348,24464,13582
38349,24465,13582
38350,24466,13582
38351,24467,13582
38352,24468,13582
38353,18553,13583
38354,24469,13583
38355,24470,13584
38356,24471,13584
38357,18558,13583
38358,24471,13583
38359,24470,13583
38360,24472,13584
38361,24473,13584
38362,24474,13584
38363,24475,13585
38364,24476,13585
38365,24477,13585
38366,24478,13585
38367,24479,13585
38368,24480,13585
38369,24481,13585
38370,24482,13585
38371,24483,13585
38372,24484,13585
38373,24485,13585
38374,24486,13585
38375,18563,13586
38376,24485,13586
38377,24484,13586
38378,24486,13586
38379,24483,13586
38380,24482,13586
38381,24481,13586
38382,24487,13586
38383,24488,13586
38384,24489,13586
38385,24490,13586
38386,24491,13587
38387,24492,13587
38388,24493,13587
38389,24494,13587
38390,24495,13587
38391,24496,13587
38392,18569,13588
38393,24493,13588
38394,24494,13588
38395,24495,13588
38396,24496,13588
38397,24497,13588
38398,24498,13588
38399,24499,13588
38400,24500,13588
38401,24501,13588
38402,24502,13588
38403,24503,13588
38404,24503,13589
38405,24502,13589
38406,18573,13589
38407,24504,13589
38408,24505,13589
38409,24506,13589
38410,24507,13589
38411,24508,13589
38412,24509,13589
38413,24510,13590
38414,24511,13590
38415,24512,13590
38416,24513,13590
38417,24514,13590
38418,24515,13590
38419,24516,13590
38420,24517,13590
38421,24518,13590
38422,24519,13590
38423,24520,13590
38424,18579,13591
38425,24515,13591
38426,24516,13591
38427,24517,13591
38428,24518,13591
38429,24519,13591
38430,24520,13591
38431,24521,13591
38432,24522,13591
38433,24523,13591
38434,24524,13592
38435,24525,13592
38436,24526,13592
38437,24527,13592
38438,24528,13592
38439,24529,13592
38440,18584,13591
38441,18583,13592
38442,24524,13591
38443,24525,13591
38444,24526,13591
38445,24527,13591
38446,24528,13591
38447,24529,13591
38448,24530,13592
38449,24531,13592
38450,24532,13592
38451,24533,13592
38452,24534,13592
38453,18585,13593
38454,24530,13593
38455,24531,13593
38456,24532,13593
38457,24533,13593
38458,24534,13593
38459,24535,13593
38460,24536,13593
38461,24537,13593
38462,24538,13593
38463,24539,13593
38464,24540,13593
38465,24541,13593
38466,24542,13593
38467,18589,13594
38468,24542,13594
38469,24541,13594
38470,24543,13594
38471,24544,13595
38472,24545,13595
38473,24546,13595
38474,24547,13595
38475,24548,13595
38476,18594,13594
38477,24544,13594
38478,24545,13594
38479,24546,13594
38480,24547,13594
38481,24548,13594
38482,24549,13595
38483,24550,13596
38484,24551,13596
38485,24552,13596
38486,24553,13596
38487,24554,13596
38488,24555,13596
38489,18612,13595
38490,24550,13595
38491,24551,13595
38492,24552,13595
38493,24553,13595
38494,24554,13595
38495,24555,13595
38496,24556,13596
38497,24557,13596
38498,18613,13597
38499,24556,13597
38500,24557,13597
38501,24558,13597
38502,24559,13597
38503,24560,13597
38504,24561,13597
38505,24562,13598
38506,24563,13598
38507,24564,13598
38508,24565,13598
38509,24566,13598
38510,18618,13597
38511,24562,13597
38512,24563,13597
38513,24564,13597
38514,24565,13597
38515,24566,13597
38516,18617,13598
38517,24567,13598
38518,24568,13598
38519,24569,13598
38520,24570,13598
38521,24571,13598
38522,24572,13599
38523,24573,13599
38524,24574,13599
38525,24575,13599
38526,24576,13599
38527,24577,13599
38528,24578,13599
38529,24579,13599
38530,24580,13599
38531,24581,13599
38532,18621,13600
38533,18621,13601
38534,24572,13600
38535,24574,13600
38536,24572,13601
38537,24574,13601
38538,24573,13600
38539,24575,13600
38540,24576,13600
38541,24577,13600
38542,24575,13601
38543,24576,13601
38544,24577,13601
38545,24578,13600
38546,24579,13600
38547,24580,13600
38548,24581,13600
38549,24573,13601
38550,24581,13601
38551,24580,13601
38552,24579,13601
38553,24578,13601
38554,24582,13599
38555,24583,13599
38556,24584,13599
38557,24585,13599
38558,24586,13599
38559,24587,13599
38560,24588,13599
38561,24589,13599
38562,24590,13599
38563,24591,13599
38564,24592,13599
38565,24593,13599
38566,24582,13601
38567,24583,13600
38568,24582,13600
38569,24583,13601
38570,24584,13600
38571,24585,13600
38572,24586,13600
38573,24587,13600
38574,24588,13600
38575,24589,13600
38576,24590,13600
38577,24591,13600
38578,24592,13600
38579,24593,13601
38580,24593,13600
38581,24592,13601
38582,24591,13601
38583,24590,13601
38584,24589,13601
38585,24588,13601
38586,24587,13601
38587,24586,13601
38588,24585,13601
38589,24584,13601
38590,24594,13599
38591,24595,13599
38592,24596,13599
38593,24597,13599
38594,24598,13599
38595,24599,13599
38596,24600,13599
38597,24601,13599
38598,24602,13599
38599,24603,13599
38600,24604,13599
38601,24605,13599
38602,24606,13599
38603,24594,13600
38604,24595,13600
38605,24596,13600
38606,24597,13600
38607,24598,13600
38608,24599,13600
38609,24600,13600
38610,24601,13600
38611,24602,13600
38612,24603,13600
38613,24604,13600
38614,24605,13600
38615,24606,13600
38616,24594,13601
38617,24595,13601
38618,24596,13601
38619,24597,13601
38620,24598,13601
38621,24599,13601
38622,24600,13601
38623,24601,13601
38624,24602,13601
38625,24603,13601
38626,24604,13601
38627,24605,13601
38628,24606,13601
38629,24607,13599
38630,24608,13599
38631,24609,13599
38632,24610,13599
38633,24611,13599
38634,24612,13599
38635,24613,13599
38636,24614,13599
38637,24615,13599
38638,24616,13599
38639,24617,13599
38640,24618,13599
38641,24619,13599
38642,24620,13599
38643,24607,13601
38644,24608,13601
38645,24609,13601
38646,24610,13601
38647,24611,13601
38648,24612,13601
38649,24613,13601
38650,24614,13601
38651,24615,13601
38652,24620,13601
38653,24616,13601
38654,24617,13601
38655,24618,13601
38656,24619,13601
38657,24607,13600
38658,24608,13600
38659,24609,13600
38660,24610,13600
38661,24611,13600
38662,24612,13600
38663,24613,13600
38664,24614,13600
38665,24615,13600
38666,24620,13600
38667,24616,13600
38668,24617,13600
38669,24618,13600
38670,24619,13600
38671,24621,13601
38672,24622,13601
38673,24623,13602
38674,24624,13602
38675,24625,13602
38676,24626,13602
38677,24627,13602
38678,24628,13602
38679,24629,13602
38681,24631,13602
38682,24632,13602
38683,24633,13602
38684,24634,13602
38685,24635,13602
38686,24636,13602
38687,24637,13602
38688,24638,13602
38689,24638,13603
38690,24637,13603
38691,24636,13603
38692,24635,13603
38693,24634,13603
38694,24633,13603
38695,24632,13603
38696,24631,13603
38697,24630,13603
38698,18627,13603
38699,24639,13603
38700,24640,13603
38701,24641,13603
38702,24642,13603
38703,24643,13603
38704,24644,13603
38705,24645,13603
38706,24646,13603
38707,18629,13604
38708,24639,13604
38709,24641,13604
38710,24642,13604
38711,24643,13604
38712,24644,13604
38713,24645,13604
38714,24646,13604
38715,24640,13604
38716,24647,13604
38717,24648,13604
38718,24649,13604
38719,24650,13604
38720,24651,13604
38721,24652,13604
38722,24653,13604
38723,24654,13604
38724,24655,13604
38725,24656,13604
38726,24657,13604
38727,24658,13604
38728,18777,13605
38729,24654,13605
38730,24653,13605
38731,24655,13605
38732,24656,13605
38733,24657,13605
38734,24658,13605
38735,24659,13605
38736,24660,13605
38737,24661,13605
38738,24662,13605
38739,24663,13605
38740,24664,13605
38741,18779,13606
38742,24659,13606
38743,24660,13606
38744,24661,13606
38745,24662,13606
38746,24663,13606
38747,24664,13606
38748,24665,13606
38749,24666,13606
38750,24667,13606
38751,24668,13606
38752,24669,13606
38753,24670,13606
38754,24671,13606
38755,24672,13606
38756,24673,13606
38757,24674,13606
38758,24675,13606
38759,24676,13606
38760,18783,13607
38761,24676,13607
38762,24675,13607
38763,24674,13607
38764,24673,13607
38765,24672,13607
38766,24671,13607
38767,24670,13607
38768,24669,13607
38769,24677,13607
38770,24678,13607
38771,24679,13607
38772,24680,13607
38773,24681,13607
38774,24682,13607
38775,24683,13607
38776,24684,13608
38777,24685,13608
38778,24686,13608
38779,24687,13608
38780,24688,13608
38781,24689,13608
38782,24690,13608
38783,24691,13608
38784,24692,13608
38785,24693,13608
38786,24694,13608
38787,18787,13609
38788,24684,13609
38789,24685,13609
38790,24686,13609
38791,24687,13609
38792,24688,13609
38793,24689,13609
38794,24690,13609
38795,24691,13609
38796,24692,13609
38797,24693,13609
38798,24694,13609
38799,24695,13608
38800,24696,13608
38801,24697,13608
38802,24698,13608
38803,24699,13608
38804,24700,13608
38805,24695,13609
38806,24696,13609
38807,24697,13609
38808,24698,13609
38809,24699,13609
38810,24700,13609
38811,24701,13609
38812,24702,13609
38813,24703,13609
38814,24704,13609
38815,24705,13609
38816,18791,13610
38817,24704,13610
38818,24705,13610
38819,24706,13610
38820,24707,13610
38821,24708,13610
38822,24709,13610
38823,24710,13611
38824,24711,13611
38825,24712,13611
38826,24713,13611
38827,24714,13611
38828,24715,13611
38829,18796,13610
38830,24715,13610
38831,24714,13610
38832,24713,13610
38833,24712,13610
38834,24711,13610
38835,24710,13610
38836,24716,13611
38837,24717,13611
38838,24718,13611
38839,24719,13611
38840,24720,13611
38841,24721,13611
38842,24722,13611
38843,24723,13611
38844,24724,13611
38845,24725,13611
38846,18797,13612
38847,24722,13612
38848,24723,13612
38849,24724,13612
38850,24725,13612
38851,24721,13612
38852,24720,13612
38853,24719,13612
38854,24718,13612
38855,24717,13612
38856,24716,13612
38857,24726,13612
38858,24727,13612
38859,24728,13612
38860,24729,13612
38861,24730,13612
38862,24731,13612
38863,24732,13613
38864,24733,13613
38865,24734,13613
38866,24735,13613
38867,24736,13613
38868,24737,13613
38869,24738,13613
38870,24739,13613
38871,24740,13613
38872,24741,13613
38873,24742,13613
38874,24743,13613
38875,24744,13613
38876,18803,13614
38877,24737,13614
38878,24738,13614
38879,24739,13614
38880,24740,13614
38881,24741,13614
38882,24742,13614
38883,24743,13614
38884,24744,13614
38885,24745,13614
38886,24746,13614
38887,24747,13614
38888,24748,13614
38889,24749,13614
38890,24750,13615
38891,24751,13615
38892,24752,13615
38893,24753,13615
38894,24754,13615
38895,24755,13615
38896,24756,13615
38897,24757,13615
38898,24758,13615
38899,24759,13615
38900,24760,13615
38901,18809,13616
38902,24757,13616
38903,24758,13616
38904,24759,13616
38905,24760,13616
38906,24761,13616
38907,24762,13616
38908,24763,13616
38909,24764,13616
38910,24765,13616
38911,24766,13616
38912,24767,13616
38913,24768,13616
38914,24769,13616
38915,24770,13616
38916,18811,13617
38917,24762,13617
38918,24763,13617
38919,24764,13617
38920,24765,13617
38921,24766,13617
38922,24767,13617
38923,24768,13617
38924,24769,13617
38925,24770,13617
38926,24761,13617
38927,24771,13617
38928,24772,13617
38929,24773,13617
38930,24774,13617
38931,24775,13617
38932,24776,13617
38933,24777,13617
38934,24778,13617
38935,24779,13618
38936,24780,13618
38937,24781,13618
38938,24782,13618
38939,24783,13618
38940,24784,13618
38941,24785,13618
38942,18915,13618
38943,18916,13617
38944,24779,13617
38945,24780,13617
38946,24781,13617
38947,24782,13617
38948,24783,13617
38949,24784,13617
38950,24785,13617
38951,24786,13618
38952,24787,13618
38953,24788,13618
38954,24789,13618
38955,24790,13618
38956,24791,13618
38957,24792,13618
38958,24793,13618
38959,24786,13619
38960,24787,13619
38961,24788,13619
38962,24789,13619
38963,24790,13619
38964,24791,13619
38965,24792,13619
38966,24793,13619
38967,18917,13619
38968,24794,13619
38969,24795,13619
38970,24796,13619
38971,24797,13619
38972,24798,13619
38973,24799,13619
38974,24800,13619
38975,24801,13619
38976,24802,13619
38977,24803,13619
38978,18919,13620
38979,24794,13620
38980,24795,13620
38981,24796,13620
38982,24797,13620
38983,24798,13620
38984,24799,13620
38985,24800,13620
38986,24801,13620
38987,24802,13620
38988,24803,13620
38989,24804,13620
38990,24805,13620
38991,24806,13620
38992,24807,13620
38993,24808,13620
38994,24809,13620
38995,24810,13620
38996,24811,13620
38997,24812,13620
38998,24813,13620
38999,24814,13620
39000,24815,13620
39001,24816,13621
39002,24817,13621
39003,24818,13621
39004,24819,13621
39005,24820,13621
39006,24821,13621
39007,24822,13621
39008,24823,13621
39009,24824,13621
39010,24825,13621
39011,24826,13622
39012,24827,13622
39013,24828,13622
39014,24829,13622
39015,24830,13622
39016,24831,13622
39017,24832,13622
39018,24833,13622
39019,18925,13622
39020,18926,13621
39021,24826,13621
39022,24827,13621
39023,24828,13621
39024,24829,13621
39025,24830,13621
39026,24831,13621
39027,24832,13621
39028,24833,13621
39029,24834,13622
39030,24835,13622
39031,24836,13622
39032,24837,13622
39033,24838,13622
39034,24839,13622
39035,24840,13622
39036,24841,13622
39037,24842,13622
39038,24843,13622
39039,24834,13624
39040,24835,13624
39041,24836,13624
39042,24837,13624
39043,24838,13624
39044,24839,13624
39045,24840,13624
39046,24841,13624
39047,24842,13624
39048,24843,13624
39049,24834,13623
39050,24835,13623
39051,24836,13623
39052,24837,13623
39053,24838,13623
39054,24839,13623
39055,24840,13623
39056,24841,13623
39057,24842,13623
39058,24843,13623
39059,24844,13622
39060,24845,13622
39061,24846,13622
39062,24847,13622
39063,24848,13622
39064,24849,13622
39065,24850,13622
39066,24851,13622
39067,24852,13622
39068,24853,13622
39069,24854,13622
39070,24855,13622
39071,24856,13622
39072,24844,13624
39073,24845,13624
39074,24846,13624
39075,24847,13624
39076,24848,13624
39077,24849,13624
39078,24850,13624
39079,24851,13624
39080,24852,13624
39081,24853,13624
39082,24854,13624
39083,24855,13624
39084,24856,13624
39085,24844,13623
39086,24845,13623
39087,24846,13623
39088,24847,13623
39089,24848,13623
39090,24849,13623
39091,24850,13623
39092,24851,13623
39093,24852,13623
39094,24853,13623
39095,24854,13623
39096,24855,13623
39097,24856,13623
39098,24857,13622
39099,24858,13622
39100,24859,13622
39101,24860,13622
39102,24861,13622
39103,24862,13622
39104,24863,13622
39105,24864,13622
39106,24865,13622
39107,24866,13622
39108,24857,13624
39109,24858,13624
39110,24859,13624
39111,24860,13624
39112,24861,13624
39113,24862,13624
39114,24863,13624
39115,24864,13624
39116,24865,13624
39117,24866,13624
39118,24857,13623
39119,24858,13623
39120,24859,13623
39121,24860,13623
39122,24861,13623
39123,24862,13623
39124,24863,13623
39125,24864,13623
39126,24865,13623
39127,24866,13623
39128,24867,13622
39129,24868,13622
39130,24869,13622
39131,24870,13622
39132,18927,13624
39133,24870,13624
39134,24869,13624
39135,24868,13624
39136,24867,13624
39137,18927,13623
39138,24870,13623
39139,24869,13623
39140,24868,13623
39141,24867,13623
39142,24871,13625
39143,24872,13625
39144,24873,13625
39145,24874,13625
39146,24875,13625
39147,24876,13625
39148,24877,13625
39149,24878,13625
39150,24879,13625
39151,18929,13625
39152,18930,13624
39153,24871,13624
39154,24877,13624
39155,24878,13624
39156,24879,13624
39157,24872,13624
39158,24875,13624
39159,24876,13624
39160,24873,13624
39161,24874,13624
39162,24880,13625
39163,24881,13625
39164,24882,13625
39165,24883,13625
39166,24884,13625
39167,24885,13625
39168,24886,13625
39169,18931,13626
39170,24880,13626
39171,24881,13626
39172,24882,13626
39173,24883,13626
39174,24884,13626
39175,24885,13626
39176,24886,13626
39177,24887,13626
39178,24888,13626
39179,24889,13626
39180,24890,13626
39181,24891,13626
39182,24892,13626
39183,24893,13627
39184,24894,13627
39185,24895,13627
39186,24896,13627
39187,24897,13627
39188,24898,13627
39189,24899,13627
39190,24900,13627
39191,24901,13627
39192,24902,13627
39193,18936,13626
39194,24893,13626
39195,24902,13626
39196,24901,13626
39197,24898,13626
39198,24899,13626
39199,24900,13626
39200,24895,13626
39201,24896,13626
39202,24897,13626
39203,24894,13626
39204,24903,13627
39205,24904,13627
39206,24905,13627
39207,24906,13627
39208,24907,13627
39209,24908,13627
39210,18937,13628
39211,24903,13628
39212,24904,13628
39213,24905,13628
39214,24906,13628
39215,24907,13628
39216,24908,13628
39217,24909,13628
39218,24910,13628
39219,24911,13628
39220,24912,13628
39221,24913,13629
39222,24914,13629
