"swpID","subworkID","poemID"
2423,0,4513
2424,0,4514
2425,0,4515
2426,0,4516
2427,0,4517
2428,0,4518
2429,0,4519
2430,0,4520
2431,0,4521
2432,0,4522
2433,0,4523
2434,0,4524
2435,0,4525
2436,0,4526
2437,0,4527
2438,0,4528
2439,0,4529
2440,0,4530
2441,0,4531
2442,0,4532
2443,0,4533
2444,0,4534
2445,0,4535
2446,0,4536
2447,0,4537
2448,0,4538
2449,0,4539
2450,0,4540
2451,0,4541
2452,0,4542
2453,0,4543
2454,0,4544
2455,0,4545
2456,0,4546
2457,0,4547
2458,0,4548
2459,0,4549
2460,0,4550
2461,0,4551
2462,0,4552
11752,0,29660
11751,0,29657
11732,0,29060
11731,0,28869
11728,0,28868
11727,0,28867
11724,0,28241
2470,0,4560
2471,0,4561
11726,0,4562
2473,0,4563
2474,0,4564
2475,0,4565
2476,0,4566
2477,0,4567
2479,0,4568
2480,0,4570
2481,0,4571
2482,0,4572
2483,0,4573
2484,0,4574
2485,0,4575
2486,0,4576
2487,0,4578
11723,0,27998
11721,0,27997
2492,0,4584
2493,0,4586
2494,0,4587
2495,0,4588
2496,0,4589
2497,0,4590
2498,0,4591
2499,0,4592
2500,0,4593
2501,0,4594
2502,0,4595
2503,0,4597
2504,0,4598
2505,0,4599
2506,0,4600
2507,0,4601
2508,0,4602
2509,0,4603
2510,0,4604
2511,0,4605
2512,0,4606
2513,0,4607
2514,0,4608
2515,0,4609
2516,0,4610
2622,0,4611
2518,0,4612
2519,0,4613
2520,0,4614
2521,0,4615
2522,0,4616
2523,0,4617
2524,0,4618
2525,0,4619
2526,0,4620
2527,0,4621
2623,0,4622
2529,0,4623
2530,0,4624
2531,0,4625
2532,0,4626
2533,0,4627
2534,0,4628
2535,0,4629
2536,0,4630
2537,0,4631
2538,0,4632
2539,0,4633
2540,0,4634
2541,0,4635
2542,0,4636
2543,0,4637
2544,0,4638
2545,0,4639
2546,0,4640
2547,0,4641
2548,0,4642
2549,0,4643
2550,0,4644
2551,0,4645
2552,0,4646
2553,0,4647
2554,0,4648
2555,0,4649
2556,0,4650
2557,0,4651
2558,0,4652
2559,0,4653
2560,0,4654
2561,0,4655
2562,0,4656
2563,0,4657
2564,0,4658
2565,0,4659
2566,0,4660
2567,0,4661
2568,0,4662
2569,0,4663
2570,0,4664
2571,0,4665
2572,0,4666
2573,0,4667
2574,0,4668
2575,0,4669
2576,0,4670
2577,0,4671
2578,0,4672
2579,0,4673
2580,0,4674
2581,0,4675
2582,0,4676
2583,0,4677
2584,0,4678
2585,0,4679
2586,0,4680
2587,0,4681
2588,0,4682
2589,0,4683
2590,0,4684
2591,0,4685
2592,0,4686
2593,0,4687
2594,0,4688
2595,0,4689
2596,0,4690
2597,0,4691
2598,0,4692
2599,0,4693
2600,0,4694
2601,0,4695
2602,0,4696
2605,0,4697
2606,0,4698
2607,0,4699
2608,0,4700
2609,0,4701
2610,0,4702
2611,0,4703
2625,0,4704
2613,0,4705
2614,0,4706
2615,0,4707
2616,0,4708
2617,0,4709
2619,0,4710
2620,0,4711
2621,0,4712
2626,0,4713
11720,0,27996
11718,0,27992
11717,0,27988
11716,0,27983
11707,106,25632
2632,0,4720
2633,0,4725
2635,0,4733
2636,0,4734
2637,0,4735
2638,0,4736
2639,0,4737
2640,0,4738
12205,0,4739
2664,125,4740
2667,125,4741
2669,125,4742
2670,0,4743
2671,0,4744
11670,0,4745
2674,0,4746
2694,126,4748
2695,126,4749
2696,126,4750
2697,126,4751
2698,126,4752
2699,126,4753
2700,126,4754
12291,126,4747
2693,126,4755
2684,126,4756
2702,126,4762
2692,126,4757
2701,126,4758
10798,46,18847
2703,126,4763
2691,126,4761
2704,0,4764
2705,125,4765
2706,0,4766
2707,0,4767
2708,107,4768
2709,125,4769
2710,0,4772
2711,0,4773
2712,0,4774
2713,0,4775
2714,0,4776
2715,0,4778
2716,0,4779
2717,0,4780
2718,0,4781
2719,0,4782
2720,0,4783
2721,0,4784
2722,0,4785
2723,0,4786
2724,0,4787
2725,0,4788
2726,0,4789
2727,0,4790
2728,0,4791
2729,0,4792
2730,0,4793
2731,0,4794
2732,0,4795
2733,0,4797
2734,0,4798
2735,0,4799
2736,0,4801
2737,0,4803
2738,126,4805
2739,126,4806
2751,126,4808
2746,0,4807
2750,126,4809
2752,126,4810
2754,0,4811
2755,0,4812
2758,126,4813
2757,0,4814
2759,126,4814
2760,126,4815
2761,126,4816
2762,0,4817
2763,0,4818
2764,0,4819
2765,0,4820
2766,0,4821
2770,0,4822
2768,0,4823
2769,0,4824
2771,0,4825
2772,0,4826
2773,0,4827
2774,107,4827
2775,0,4828
2776,0,4829
2777,107,4822
2778,0,4830
2779,107,4829
2780,0,4831
2781,107,4833
2782,126,4807
2783,0,4834
2784,0,4835
2785,126,4812
2786,126,4811
2788,0,4836
2789,0,4837
2790,0,4838
2791,0,4839
2792,0,4840
2793,0,4841
2795,0,4842
2796,0,4843
2798,0,4844
2799,0,4845
2801,0,4846
2803,0,4847
2804,0,4848
2806,0,4849
2807,0,4850
2808,0,4851
2809,0,4852
2811,0,4853
2812,0,4854
2813,0,4855
11706,106,25631
2815,0,4857
2817,0,4858
11704,106,25629
2819,0,4860
2820,0,4861
2821,0,4862
2822,0,4863
2823,0,4864
2824,0,4865
2825,0,4866
2826,0,4867
2827,0,4868
2828,0,4869
2829,0,4870
2830,0,4872
2831,0,4873
2832,0,4874
2833,0,4875
2834,0,4877
12293,0,4879
2836,0,4880
2837,0,4881
2838,0,4882
2839,0,4883
2840,0,4884
2841,0,4885
2842,0,4886
2843,0,4887
2844,0,4888
2845,0,4889
2846,0,4890
2847,0,4891
2848,0,4892
2849,0,4894
2850,0,4895
2851,0,4896
2852,0,4897
2853,0,4898
2854,0,4899
2855,0,4900
2856,0,4901
2857,0,4902
2858,0,4903
2859,0,4904
2860,0,4905
2861,0,4906
2862,0,4907
2865,0,4908
2866,0,4909
12296,0,4910
2868,0,4911
2869,0,4912
2870,0,4913
2871,0,4914
2872,0,4915
2873,0,4916
2874,0,4917
2875,0,4918
2876,0,4919
2877,0,4920
2878,0,4921
2879,0,4922
2880,0,4923
2881,0,4924
2882,0,4925
2883,0,4926
2884,0,4927
2885,0,4928
2886,0,4929
11705,106,25630
2888,0,4931
2889,0,4932
2890,0,4933
2891,0,4934
2892,0,4935
2893,0,4936
2894,0,4937
2895,0,4938
2896,0,4939
2897,0,4943
2898,0,4944
2899,0,4945
2900,0,4946
2901,0,4947
2902,0,4948
2903,0,4949
2904,0,4950
2905,0,4951
2906,0,4952
2907,0,4953
2908,0,4954
2909,0,4955
2910,0,4956
2911,0,4958
2912,0,4959
2913,0,4960
2914,0,4961
2915,0,4962
2916,0,4963
2917,0,4964
2918,0,4965
2919,0,4966
2920,0,4967
2921,0,4968
2922,0,4969
2923,0,4970
2924,0,4971
2925,0,4972
2926,0,4973
2927,0,4974
2928,0,4975
2929,0,4976
2930,0,4977
2931,0,4978
2932,0,4979
2933,0,4980
2934,0,4981
2935,0,4982
2936,0,4983
2937,0,4984
2938,0,4985
2939,0,4986
2940,0,4987
2941,0,4989
2942,0,4990
2943,0,4991
2944,0,4992
2945,0,4993
2946,0,4994
2947,0,4995
2948,0,4996
2949,0,4998
2950,0,4999
2951,0,5001
2952,0,5002
2953,0,5003
2954,0,5004
2955,0,5005
2956,0,5006
2957,0,5007
2958,0,5009
2959,0,5010
2960,0,5011
2961,0,5012
2962,0,5013
2963,0,5014
2964,0,5015
2965,0,5016
2966,0,5017
2967,0,5018
2968,0,5020
2969,0,5021
2970,0,5022
2971,0,5023
2972,0,5024
2973,0,5025
2974,0,5026
2975,0,5030
11664,122,23160
11665,122,23161
2978,0,5033
2979,0,5034
2980,0,5035
2981,0,5036
2982,0,5037
2983,0,5038
2984,0,5039
2985,0,5040
2986,0,5041
2987,0,5042
2988,0,5043
2989,0,5044
2990,0,5045
2991,0,5046
2992,0,5047
2993,0,5048
2994,0,5049
2995,0,5050
2996,0,5051
2997,0,5052
2998,0,5053
2999,0,5054
3000,0,5055
3001,0,5056
3002,0,5057
3003,0,5058
3004,0,5059
3005,0,5060
3006,0,5061
3007,0,5062
3008,0,5063
3009,0,5064
3010,0,5065
3011,0,5066
3012,0,5067
3013,0,5068
3014,0,5069
3015,0,5070
3016,0,5071
3017,0,5072
3018,0,5073
3019,0,5074
3020,0,5075
3021,0,5076
3022,0,5077
3023,0,5078
3024,0,5079
3025,0,5080
3026,0,5081
3027,0,5082
3028,0,5083
3029,0,5084
3030,0,5085
3031,0,5086
3032,0,5087
3033,0,5088
3034,0,5089
3038,0,5090
3036,0,5091
3037,0,5092
3039,0,5093
3040,0,7
3043,0,8
3044,0,9
3045,0,11
3046,0,5094
3048,0,5095
3049,0,5096
3051,0,5097
3052,0,5098
3053,0,5099
3054,0,5100
3055,0,5101
3056,0,5102
3057,0,5103
3058,0,5104
11703,104,25628
3061,0,5106
3063,0,5107
3064,0,5108
3065,0,5109
3069,0,5110
3221,0,5111
3072,0,5112
3073,0,5113
3074,0,5114
3075,0,5115
3076,0,5117
3077,0,5118
3081,0,5119
3079,0,5120
3082,0,5121
3083,0,5122
3084,0,5123
3085,0,5124
3086,0,5125
3087,0,5126
3088,0,5127
3089,0,5128
3090,0,5129
3091,0,5130
3092,0,5131
3093,0,5134
3094,0,5135
3095,0,5137
3102,0,5029
3101,0,5138
3103,0,5139
3105,0,5140
3114,0,5141
3115,0,5143
3116,0,5144
3117,0,5146
3118,0,5147
3121,0,5149
3122,0,5150
3753,0,5151
3126,0,5152
3129,0,5153
3135,0,5154
3131,0,5155
3136,0,5156
3133,0,5157
3137,0,5158
3138,0,5159
3140,0,5160
3141,0,5161
3144,0,5162
3145,0,5163
12295,0,5164
3147,0,5165
11701,57,25626
11700,42,25625
3151,0,1190
3152,0,5168
11699,34,25624
11698,13,25623
3155,0,5171
3158,0,5172
12294,0,5173
12353,0,5174
12357,0,5175
12365,0,5176
12361,0,5177
12385,0,5178
12381,0,5179
3178,0,5180
3180,0,5181
3181,0,5182
3183,0,5183
3222,0,5184
3187,0,5185
3189,0,5186
3190,0,5187
3191,0,5188
3192,0,5189
3193,0,5190
3194,0,5191
3195,0,5192
3196,0,5193
3197,0,5194
3198,0,5195
3199,0,5197
3200,0,5198
3201,0,5199
3202,0,5200
3798,0,5201
11697,3,25603
3205,0,5203
3206,0,5204
3207,0,5205
3208,0,5206
3209,0,5207
3210,0,5208
3211,0,5209
3212,0,5210
3213,0,5211
3214,0,5212
3223,107,5213
3224,107,4825
3225,0,5214
3226,0,5215
3227,0,5216
3228,0,5217
3229,0,5218
3230,0,5219
3231,0,5220
3232,0,5221
3233,0,5222
3234,0,5223
3235,0,5224
3236,0,5225
3237,0,5226
3238,0,5227
3239,0,5228
3240,0,5229
3241,0,5230
3242,0,5231
3243,0,5232
3244,0,5233
3245,0,5234
3246,0,5235
3247,0,5236
3248,0,5237
3249,0,5238
3250,0,5239
3251,0,5240
3252,0,5241
3253,0,5242
3254,0,5243
3255,0,5244
3256,0,5245
3257,0,5246
3258,0,5247
3259,0,5248
3260,0,5249
3261,0,5250
3262,0,5251
3263,0,5252
3264,0,5253
3265,0,5254
3266,0,5255
3267,0,5256
3268,0,5257
3269,0,5258
3270,0,5259
3271,0,5260
3272,0,5261
3273,0,5262
3274,0,5263
3275,0,5264
3276,0,5265
3277,0,5266
3278,0,5267
3279,0,5268
3280,0,5269
3281,0,5270
3282,0,5271
3283,0,5272
3284,0,5273
3285,0,5274
3286,0,5275
11696,3,25598
3288,0,5277
11695,125,25286
11694,125,25285
3301,0,5280
3302,0,5281
3303,0,5282
11671,0,5283
3305,0,5284
3306,0,5285
3307,0,5286
3308,0,5287
3309,0,5288
3310,0,5289
3311,0,5290
3312,0,5291
3313,0,5292
3314,0,5293
3315,0,5294
3316,0,5295
3317,0,5296
3318,0,5297
3319,0,5298
3320,0,5299
3321,0,5300
3322,0,5301
3323,0,5302
3324,0,5303
3325,0,5304
3326,0,5305
3327,0,5306
3328,0,5307
3329,0,5308
3330,0,5309
3331,0,5310
3332,0,5311
3333,0,5312
3334,0,5313
3335,0,5314
3336,0,5315
3337,0,5316
3338,0,5317
3339,0,5318
3340,107,5320
3341,107,5321
3342,107,5322
3343,107,5323
3344,107,5324
3345,107,5325
3346,107,5326
3347,107,5327
3348,107,5328
3349,107,5329
3350,107,5330
3351,107,5331
3352,107,5332
3353,107,5333
3354,107,5334
3355,107,5335
3356,107,5336
3357,107,5337
3358,107,5338
3359,107,5339
3360,107,5340
3361,107,5341
3362,107,5342
3363,107,5343
3364,107,5344
3365,107,5345
3366,107,5346
3367,107,5347
3368,107,5348
3369,107,5349
3370,0,5350
3371,0,5351
3372,0,5352
3373,0,5354
3374,0,5355
3375,0,5356
3376,0,5357
3377,0,5359
3378,0,5360
3379,0,5361
3380,0,5363
3381,0,5364
3382,0,5365
3383,0,5366
3384,0,5367
3385,0,5368
3386,0,5369
3387,0,5370
3388,0,5371
3389,0,5372
3390,0,5373
3391,0,5375
3392,0,5376
3393,0,5377
3394,0,5378
3395,0,5379
3396,0,5380
3397,0,5382
3398,0,5383
3399,0,5385
3400,0,5386
3401,0,5387
3402,0,5388
3403,0,5389
3404,0,5390
3405,0,5391
3406,0,5392
3407,0,5393
3408,0,5394
3409,0,5395
3410,0,5398
3411,108,5397
3412,108,5399
3413,0,5400
3414,0,5401
3416,108,5402
3417,108,5403
3418,108,5404
3419,0,5405
3420,108,5406
3421,0,5407
3422,108,5408
3423,0,5409
3424,0,5410
3425,108,5411
3426,0,5412
3430,108,5413
3429,0,5414
3431,108,5416
3432,108,5417
3433,0,5418
3434,0,5419
3435,108,5420
3436,0,5421
3437,108,5422
3438,0,5423
3439,0,5424
3440,108,5425
3441,0,5426
3442,0,5427
3443,108,5428
3444,0,5429
3445,0,5430
3446,108,5431
3447,0,5432
3448,108,5433
3449,0,5434
3450,108,5435
3451,108,5437
3452,108,5438
3453,108,5439
3454,108,5440
3455,108,5441
3456,108,5442
3457,108,5443
3458,0,1249
11092,71,19711
3460,125,5445
3461,125,5446
3462,125,5447
3464,0,5448
3465,0,5449
3466,125,5449
3467,125,5448
3468,0,5450
3469,125,5450
3470,0,5451
3471,125,5451
3473,0,5452
3474,125,5452
3475,0,5453
3476,125,5453
3477,0,5454
3478,125,5454
3479,0,5455
3480,125,5455
3481,0,5456
3482,125,5456
3483,0,5457
3484,125,5457
3485,0,5458
3486,125,5458
3487,0,5459
3488,0,5460
3489,125,5460
3490,0,5461
3491,125,5461
3492,0,5462
3493,125,5462
3494,0,5463
3495,125,5463
3496,0,5464
3497,125,5464
3498,0,5465
3499,125,5465
3500,0,5466
3501,125,5466
3502,0,5467
3503,125,5467
3504,0,5468
3505,125,5468
3506,0,5469
3507,125,5469
3508,0,5470
3509,125,5470
3510,0,5471
3511,125,5471
3512,0,5472
3513,125,5472
3514,0,5473
3515,125,5473
3516,0,5474
3517,125,5474
3518,0,5475
3519,125,5475
3520,0,5476
3521,125,5476
3522,0,5477
3523,125,5477
3524,125,5478
3527,125,5480
3526,125,5479
3528,125,5481
3529,125,5482
3530,125,5483
3533,125,5485
3532,125,5484
3534,125,5486
3538,125,5487
3537,0,5486
3539,125,5488
3540,125,5489
3541,125,5490
3542,125,5491
3543,125,5492
3544,125,5493
3545,125,5494
3548,125,5496
3547,125,5495
3549,125,5497
3550,125,5498
3551,125,5499
3552,125,5500
3553,125,5501
3554,125,5502
3555,125,5503
3556,125,5504
3557,125,5505
3558,125,5506
3559,125,5507
3560,125,5508
3561,125,5509
3562,125,5510
3563,125,5511
3564,125,5512
3565,125,5513
3566,125,5514
3567,125,5515
3568,125,5516
3569,125,5517
3570,125,5518
3571,125,5519
3572,125,5520
3573,125,5521
3574,125,5522
3575,125,5523
3576,125,5524
3577,125,5525
3578,125,5526
3579,125,5527
3580,125,5528
3581,0,1744
3582,0,1748
11715,0,27981
12063,216,15854
3585,125,5535
3586,125,5536
3587,125,5537
3588,125,5538
3589,125,5539
3590,125,5540
3591,125,5541
3592,125,5542
3593,125,5543
3594,125,5544
3595,125,5545
3596,125,5546
3597,125,5547
3598,125,5548
3599,125,5549
3600,125,5550
3601,125,5551
3602,0,5552
3603,125,5553
3604,125,5554
3605,125,5555
3606,125,5556
3607,125,5557
3608,125,5558
3609,125,5559
3610,125,5560
3611,125,5561
3612,125,5562
3613,125,5563
3614,125,5564
3615,125,5565
3616,125,5566
3617,125,5567
3618,125,5568
3619,125,5569
3620,125,5570
3621,125,5571
3622,125,5572
3623,125,5573
3624,125,5574
3625,125,5575
3626,125,5576
3627,125,5577
3628,125,5578
3629,125,5579
3630,125,5580
3631,125,5581
3632,125,5582
3633,125,5583
3634,125,5584
3635,125,5585
3636,125,5586
3637,125,5587
3638,125,5588
3639,125,5589
3640,125,5590
3641,125,5591
3642,125,5592
3643,125,5593
3644,125,5594
3645,125,5595
3646,125,5596
3647,125,5597
3648,125,5598
3649,125,5599
3652,0,5600
3651,125,5601
3653,126,5602
3654,126,5603
3655,126,5604
3656,126,5605
3657,126,5606
3658,126,5607
3659,126,5608
3660,125,5608
3661,125,5609
3662,125,5610
3663,126,5610
3664,126,5611
3665,126,5612
3666,126,5613
3667,126,5614
3668,126,5615
3669,126,5616
3670,126,5617
3671,126,5618
3672,126,5619
3673,126,5620
3674,127,5621
3675,127,5622
3676,127,5623
3677,127,5624
3678,127,5625
3679,127,5626
3680,127,5627
3681,127,5628
3682,127,5629
3683,127,5630
3684,127,5631
3685,127,5632
3686,127,5633
3687,127,5634
3688,127,5635
3689,127,5636
3690,127,5637
3691,127,5638
3692,127,5639
3695,127,5640
3696,126,5640
3697,0,5641
3699,0,5642
3701,108,5643
3702,108,5644
3703,108,5645
3704,108,5646
3705,108,5647
3706,108,5648
3707,108,5649
3708,108,5650
3709,108,5651
3710,108,5652
3711,108,5653
3712,108,5654
3713,108,5655
3714,108,5656
3715,108,5657
3716,108,5658
3717,108,5659
3718,108,5660
3719,108,5661
3720,108,5662
3721,108,5663
3722,108,5664
3723,108,5665
3724,108,5666
3725,108,5667
3726,108,5668
3727,108,5669
3728,108,5670
3729,108,5671
3730,108,5672
3731,108,5673
3732,108,5674
12297,0,5675
3734,0,5676
3735,0,5677
3736,0,5678
3737,0,5680
3738,0,5681
3739,108,5683
3740,108,5684
3741,108,5685
3742,108,5686
3743,108,5687
3744,108,5688
3745,108,5689
3746,108,5690
3747,108,5691
3748,108,5692
3749,108,5693
3750,108,5694
3751,108,5695
3757,108,5696
3755,0,5697
3758,108,5698
3759,108,5699
3760,108,5700
3761,0,5701
3762,108,5702
3763,108,5703
3765,0,5704
3770,109,5705
3767,109,5706
3772,0,5707
3773,109,5708
3774,0,5709
3775,109,5710
3776,109,5711
3777,109,5712
3778,109,5713
3780,0,5714
3781,0,5715
3785,0,5716
3788,0,5717
3789,0,5718
3791,0,5719
3792,0,5720
4044,0,5721
3799,109,5722
3800,109,5723
3801,109,5724
3802,109,5725
3803,109,5726
3804,109,5727
3805,109,5728
3806,109,5729
3807,109,5730
3808,109,5731
3809,109,5732
3810,109,5733
11708,0,26298
3812,110,5735
3813,110,5736
3814,110,5737
3815,110,5738
3816,110,5739
3817,110,5740
3818,109,5740
3819,109,5741
3820,109,5742
3853,110,5768
3822,110,5743
3823,110,5744
3824,110,5745
3825,110,5746
3826,110,5747
3827,110,5748
3828,110,5749
3829,110,5750
3830,110,5751
3831,110,5752
3832,110,5753
3833,110,5754
3834,110,5755
3837,110,5756
3838,110,5757
3839,110,5758
3840,110,5759
3841,110,5760
3842,110,5761
3843,110,5762
3846,110,5763
3848,110,5764
3849,110,5765
3850,110,5766
3852,110,5767
3854,110,5769
3855,110,5770
3856,110,5771
3857,110,5772
3858,110,5773
3859,110,5774
3860,110,5775
3861,110,5776
3862,110,5777
3863,110,5778
3864,110,5779
3865,110,5780
3866,110,5781
3867,110,5782
3868,110,5783
3869,110,5784
3872,110,5785
3873,110,5786
3874,110,5787
3875,110,5788
3876,110,5789
3877,110,5790
3878,110,5791
3879,110,5792
3880,110,5793
3881,110,5794
3882,110,5795
3883,110,5796
3884,110,5797
4854,0,713
3886,111,5799
3887,111,5800
3888,111,5801
3889,111,5802
3890,111,5803
3891,111,5804
3892,111,5805
3893,111,5806
3894,111,5807
3895,111,5808
3896,111,5809
3897,111,5810
3898,111,5811
3899,111,5812
10797,46,18846
3901,128,5814
3902,128,5815
3903,128,5816
3904,128,5817
3905,128,5818
3906,128,5819
3907,128,5820
3908,128,5821
3909,128,5822
3910,128,5823
3911,128,5824
3912,128,5825
3913,128,5826
3914,128,5827
3915,128,5828
3916,128,5829
3917,128,5830
3918,128,5831
10796,46,18845
3920,129,5833
3921,129,5834
3922,129,5835
3923,129,5836
3924,129,5837
12299,0,5838
3926,0,2357
3927,0,5841
3929,0,5842
3930,0,5843
3932,0,5844
3933,0,5845
3935,0,5846
3937,112,5847
3938,112,5848
3941,112,5849
3942,112,5850
3943,112,5851
3947,112,5853
3945,112,5852
3948,0,5854
3949,0,5855
3959,0,5856
11714,0,27980
11691,122,25258
11712,0,27978
3989,0,1391
11711,0,27975
3991,0,1393
3993,0,1389
12301,0,5863
4028,0,5864
4011,0,5865
4012,108,5867
4014,112,5868
4015,112,5869
4016,112,5870
4017,112,5871
4018,112,5872
4019,112,5873
4020,112,5874
4021,112,5875
4022,112,5876
4023,112,5877
4024,112,5878
4025,112,5879
4026,112,5880
4027,112,5881
4029,112,5883
4030,112,5884
4031,0,5885
4032,0,5886
4033,0,5890
11710,0,27972
11709,145,27555
4045,0,5895
11690,122,25257
4040,0,5897
4048,0,5898
4049,0,5899
4051,0,5900
4052,0,5901
4053,0,5902
4056,0,5903
4057,0,5904
4059,0,5905
4060,0,5906
4061,0,5907
4066,0,5908
4067,0,5909
4070,0,5910
4071,0,5911
4074,0,5912
4076,0,5913
4080,0,5914
4084,0,5915
4085,0,5916
4086,0,5917
4087,0,5918
4088,0,5919
4089,0,5920
4090,0,5921
4091,0,5922
4092,0,5923
4093,0,5924
4094,0,5925
4095,0,5926
4096,0,5927
4097,0,5928
4098,0,5929
4099,0,5930
4100,0,5931
4101,0,5932
4102,0,5933
4103,0,5934
4104,0,5935
4105,0,5936
4106,0,5937
4107,0,5938
4108,0,5939
4109,0,5940
4110,0,5941
4111,0,5942
4112,0,5943
4113,0,5944
4114,0,5945
4115,0,5946
4116,0,5947
4117,0,5948
4118,0,5949
4119,0,5950
4120,0,5951
4121,0,5952
4122,0,5953
4123,0,5954
4124,0,5955
4125,0,5956
4126,0,5957
4128,0,5958
4129,0,5959
4130,0,5960
11683,119,25250
11682,119,25249
4133,0,5963
4134,0,5964
4135,0,5965
4136,0,5966
4137,0,5967
4138,0,5968
4140,0,5969
12141,0,5970
4142,0,5971
4143,0,5972
4144,0,5973
4145,0,5974
4146,0,5975
4147,0,5976
4148,0,5977
4149,0,5978
4150,0,5979
4151,0,5980
4152,0,5981
4153,0,5982
4154,0,5983
4155,0,5984
4156,0,5985
4157,0,5986
4158,0,5987
4159,0,5988
4160,0,5989
4161,0,3156
4162,0,5990
4163,0,5991
4164,0,5992
4165,0,5993
4166,0,5994
4167,0,5995
4168,0,3182
4169,0,5996
4170,0,5997
4171,0,5998
4172,0,5999
4173,0,6000
4174,0,6001
12153,0,6002
4176,0,4041
4177,0,4045
4178,0,6004
4179,0,6005
4180,0,6006
4181,0,6008
4182,0,6009
4183,0,6010
4184,0,6011
4185,0,6012
4186,0,6013
4187,0,6014
4188,0,6015
4189,0,6016
4190,0,6017
4191,0,6018
4192,0,6019
4193,0,6020
4194,0,6021
4195,0,6022
11663,122,23159
4197,0,6024
4198,0,6025
4199,0,6026
4200,0,6027
4201,0,6028
4202,0,6029
11681,119,25248
11680,119,25247
11679,119,25246
4206,0,6033
4207,0,6034
4208,0,6035
4209,0,6036
4210,0,6037
4211,0,6038
4212,0,6039
4213,0,6040
4214,0,6041
4215,0,6042
4216,0,6043
4217,0,6044
4218,0,6045
4219,0,6046
4220,0,6047
4221,0,6048
4222,0,6049
4223,0,6050
4224,0,6051
4225,0,6052
4226,0,6053
4227,0,6054
4228,0,6055
4229,0,6056
4230,0,6057
4231,0,6058
4232,0,6059
4233,0,6060
4234,0,6061
4235,0,6062
4236,0,6063
4237,0,6064
4238,0,6065
4239,0,6066
4240,0,6067
4241,0,6068
4242,0,6069
4243,0,6070
4244,0,6071
4245,0,6072
12159,0,6073
4247,0,6074
4248,0,6075
4249,0,6076
4250,0,6077
4251,0,6078
4252,0,6079
4253,0,6080
4254,0,6081
4255,0,6082
4256,0,6083
4257,0,6084
4258,0,6085
4259,0,6086
4260,0,6087
4261,0,6088
4262,0,6089
4263,0,6090
4264,0,6091
4265,0,6092
4266,0,6093
4267,0,6094
4268,0,6095
4269,0,6096
12174,0,6097
4271,0,6098
4272,0,6099
4273,0,6100
4274,0,6101
4275,0,6102
4277,0,6103
4278,0,6104
4279,0,6105
4280,0,6106
4281,0,6107
4282,0,6108
4283,0,6109
4284,0,6110
4285,0,6111
4286,0,6112
4287,0,6113
4288,0,6114
4289,0,6115
4290,0,6116
4291,0,6117
4292,0,6118
4293,0,6119
4294,0,6120
4295,0,6121
4296,0,6122
4297,0,6123
4298,0,6124
4299,0,6125
4300,0,6126
4301,0,6127
4302,0,6128
4303,0,6129
4304,0,6130
4305,0,6131
4306,0,6132
4307,0,6133
4308,0,6134
4309,0,6135
4310,0,6136
4311,0,6137
4313,0,6138
4314,112,6139
4315,112,6140
4316,112,6141
4317,112,6142
4318,112,6143
4319,112,6144
4320,112,6145
4321,112,6146
4322,112,6147
4323,112,6148
4324,112,6149
4325,112,6150
4326,112,6151
4327,112,6152
4328,112,6153
4329,112,6155
4330,112,6156
4331,112,6157
4332,112,6158
4333,0,6162
4334,0,6163
4335,0,6164
4336,119,6164
4337,119,6159
4339,119,6161
4340,119,6162
4341,119,6163
4342,119,6165
4343,119,6166
4344,119,6167
4345,119,6168
4346,119,6169
4347,119,6170
4348,119,6171
4349,119,6172
4350,119,6173
4351,119,6174
4352,119,6175
4353,119,6176
4354,119,6177
4355,119,6178
4356,119,6179
4357,119,6180
4358,119,6181
4359,119,6182
4360,119,6183
4361,119,6184
4362,119,6185
4363,119,6186
4364,119,6187
4365,119,6188
4366,119,6189
4367,119,6190
4368,119,6191
4369,119,6192
4370,119,6193
4371,119,6194
4372,119,6195
4373,119,6196
4374,119,6197
4375,119,6198
4376,119,6199
4377,119,6200
4378,119,6201
4379,119,6202
4380,119,6203
4381,119,6204
4382,119,6205
4383,119,6206
4384,119,6207
4385,119,6208
4386,119,6209
4387,119,6210
4388,119,6211
4389,119,6213
4390,119,6214
4391,119,6215
4392,119,6216
4393,119,6217
4394,112,6218
4397,112,6219
4398,112,6220
4399,112,6221
4400,112,6222
4401,112,6223
4402,112,6224
4403,112,6225
4404,112,6226
4405,112,6227
4406,112,6228
4407,112,6229
4408,112,6230
4409,112,6231
4412,113,6232
4415,0,6233
4417,0,6234
4418,0,6235
4419,0,6236
4422,0,6237
4423,0,6238
4424,0,6239
4427,0,6240
4429,0,6242
4434,0,6243
4432,113,6241
4433,113,6244
4435,113,6245
4436,113,6246
4448,0,6247
4438,0,6248
4439,113,6249
4442,0,6250
4443,0,6251
4492,0,6252
4493,0,6253
4446,113,6254
4447,113,6255
4449,113,6256
4454,113,6257
4455,113,6258
4456,113,6259
4459,113,6260
4462,113,6261
11689,122,25256
4467,0,6263
4465,113,6264
4466,113,6265
4468,113,6266
4469,113,6267
4470,113,6268
4471,113,6270
4472,113,6271
4473,113,6272
4475,0,6273
4476,113,6274
4477,113,6275
4478,0,6276
4495,0,6277
4480,113,6278
4482,113,6279
4490,0,6280
4496,0,6281
4485,0,6282
4497,0,6283
